service,listing_index,listing_id,listing_name,listing_address,listing_city_slug,listing_area_slug,listing_business_slug,delivery_name,delivery_address,delivery_city,delivery_area,url,score,name_score,slug_score,address_score,postcode_match,exact_slug_match,second_best_score,gap_to_second,auto_updated,reason,area_match
deliveroo,1869,7b7401ba-17d8-400b-a793-4005f216fc08,Clifton Village Fish Bar‎,"4 Princess Victoria Street, Bristol, BS8 4BP",bristol,clifton,clifton-village-fish-bar,clifton-village-fish-bar,,bristol,clifton,https://deliveroo.co.uk/menu/bristol/clifton/clifton-village-fish-bar,100.0,100.0,100.0,,,True,80.5,19.5,True,high confidence deliveroo match,True
deliveroo,1892,7d3b7b16-00fc-4607-9140-740c5197a062,Chopstix,"25 Union Gallery, Bristol, BS1 3XD",bristol,broadmead,chopstix,chopstix-noodle-bar-bristol-broadmead,,bristol,broadmead-and-cabot-circus,https://deliveroo.co.uk/menu/bristol/broadmead-and-cabot-circus/chopstix-noodle-bar-bristol-broadmead,100.0,100.0,35.56,,,False,61.0,39.0,True,high confidence deliveroo match,True
deliveroo,1916,7f230792-1b50-4bb1-b0c2-5c54f11e5b59,New Balti King,"479 Southmead Road, Bristol, BS10 5LZ",bristol,southmead,new-balti-king,new-balti-king,,bristol,southmead-and-henbury,https://deliveroo.co.uk/menu/bristol/southmead-and-henbury/new-balti-king,100.0,100.0,100.0,,,True,65.33,34.67,True,high confidence deliveroo match,True
deliveroo,1925,7fad0d71-6c87-4ee4-8b27-bc53baee2282,Totterdown Canteen,"141 Wells Road, Bristol, BS4 2BU",bristol,totterdown,totterdown-canteen,totterdown-canteen,,bristol,upper-knowle-and-totterdown,https://deliveroo.co.uk/menu/bristol/upper-knowle-and-totterdown/totterdown-canteen,100.0,100.0,100.0,,,True,63.89,36.11,True,high confidence deliveroo match,True
deliveroo,1946,80a8d484-a3ea-4faf-a3fa-ff588921e9a7,Crispies,"Whitchurch District Centre Oatlands Avenue, Bristol, BS14 0SX",bristol,hengrove,crispies,crispies-oatlands-avenue,,bristol,hengrove-area,https://deliveroo.co.uk/menu/bristol/hengrove-area/crispies-oatlands-avenue,100.0,100.0,50.0,,,False,62.86,37.14,True,high confidence deliveroo match,True
deliveroo,1963,81b8d260-6bde-4ecf-a621-5cd66e476746,Profi food store,"6 West Town Lane, Bristol, BS4 5BN",bristol,brislington,profi-food-store,profi-food-store,,bristol,broomhill-and-brislington,https://deliveroo.co.uk/menu/bristol/broomhill-and-brislington/profi-food-store,100.0,100.0,100.0,,,True,63.44,36.56,True,high confidence deliveroo match,True
deliveroo,1987,83257551-dfaf-4a7f-8ee0-fb37a492b4af,Hengrove Fish Bar,"8 The Parade, Bristol, BS14 9DB",bristol,hengrove,hengrove-fish-bar,hengrove-fish-bar,,bristol,hengrove-area,https://deliveroo.co.uk/menu/bristol/hengrove-area/hengrove-fish-bar,100.0,100.0,100.0,,,True,76.6,23.4,True,high confidence deliveroo match,True
deliveroo,1991,8346d73c-8482-4a6f-abea-90987cf7dfe6,Bargain Booze,"370 Filton Avenue, Bristol, BS7 0BE, GB",bristol,horfield,bargain-booze,bargain-booze-filton,,bristol,horfield-area,https://deliveroo.co.uk/menu/bristol/horfield-area/bargain-booze-filton,100.0,100.0,78.79,,,False,66.2,33.8,True,high confidence deliveroo match,True
deliveroo,1994,837acedd-1b73-4b98-8b06-0f40922508a7,Asda Express,"High Street, Bristol, BS11 0DE",bristol,shirehampton,asda-express,4047-asda-shirehampton-express-petrol,,bristol,shirehampton,https://deliveroo.co.uk/menu/bristol/shirehampton/4047-asda-shirehampton-express-petrol,100.0,100.0,48.98,,,False,64.35,35.65,True,high confidence deliveroo match,True
deliveroo,2011,84bdd429-06af-4749-9730-5597a278bb86,KFC,"15-29 Union Street, Bristol, BS1 2DF, GB",bristol,broadmead,kfc,12521-kfc-bristol-cabot-circus,,bristol,broadmead-and-cabot-circus,https://deliveroo.co.uk/menu/bristol/broadmead-and-cabot-circus/12521-kfc-bristol-cabot-circus,100.0,100.0,18.18,,,False,,999.0,True,high confidence deliveroo match,True
deliveroo,2017,84f3953e-94a8-4cb5-82a5-3234f3790100,Kottu Hut,"31A Zetland Road, Bristol, BS6 7AH",bristol,redland,kottu-hut,kottu-hut,,bristol,redland,https://deliveroo.co.uk/menu/bristol/redland/kottu-hut,100.0,100.0,100.0,,,True,,999.0,True,high confidence deliveroo match,True
deliveroo,2027,8599b3f3-50e5-429e-a122-a32541031bf2,Captain Cod,"207 Avonmouth Road, Bristol, BS11 9EG",bristol,avonmouth,captain-cod,captain-cod-avongrill,,bristol,avonmouth,https://deliveroo.co.uk/menu/bristol/avonmouth/captain-cod-avongrill,100.0,100.0,68.75,,,False,60.0,40.0,True,high confidence deliveroo match,True
deliveroo,2058,87b69f67-4924-44f8-8158-477960859856,Cotham Kitchen,"9 Cotham Hill, Bristol, BS6 6LD, GB",bristol,cotham,cotham-kitchen,cotham-kitchen,,bristol,cotham,https://deliveroo.co.uk/menu/bristol/cotham/cotham-kitchen,100.0,100.0,100.0,,,True,78.33,21.67,True,high confidence deliveroo match,True
deliveroo,2081,896c7feb-0b67-45f7-9ce2-58abdaac13eb,Rock Salt,"34 Cotham Hill, Bristol, BS6 6LA",bristol,cotham,rock-salt,rock-salt-bristol,,bristol,cotham,https://deliveroo.co.uk/menu/bristol/cotham/rock-salt-bristol,100.0,100.0,69.23,,,False,64.55,35.45,True,high confidence deliveroo match,True
deliveroo,2103,8ab81147-a054-4a17-ac26-92c1fe796f0e,Papaw,"The Arcade, Bristol, BS1 3JD",bristol,broadmead,papaw,papaw-bristol,,bristol,broadmead-and-cabot-circus,https://deliveroo.co.uk/menu/bristol/broadmead-and-cabot-circus/papaw-bristol,100.0,100.0,55.56,,,False,,999.0,True,high confidence deliveroo match,True
deliveroo,2166,8edabeb7-4215-4598-8ffc-bb5a8085bca7,Thali Cafe,"12 York Road, Bristol, BS6 5QE",bristol,montpelier,thali-cafe,thali-cafe-montpelier,,bristol,montpelier-station,https://deliveroo.co.uk/menu/bristol/montpelier-station/thali-cafe-montpelier,100.0,100.0,64.52,,,False,66.2,33.8,True,high confidence deliveroo match,True
deliveroo,2178,8fb4e3d4-69f5-4cf2-9aa9-e9b2ae4ed508,Chandos Fish Bar,"4 Chandos Road, Bristol, BS6 6PE",bristol,redland,chandos-fish-bar,chandos-fish-bar,,bristol,redland,https://deliveroo.co.uk/menu/bristol/redland/chandos-fish-bar,100.0,100.0,100.0,,,True,78.33,21.67,True,high confidence deliveroo match,True
deliveroo,2205,910c215c-b96f-4c40-a104-efa4eb2e317e,Afghan Tasty Corner,"1 Oxford Place, Bristol, BS5 0NR",bristol,easton,afghan-tasty-corner,afghan-tasty-corner,,bristol,st-judes-and-easton,https://deliveroo.co.uk/menu/bristol/st-judes-and-easton/afghan-tasty-corner,100.0,100.0,100.0,,,True,80.88,19.12,True,high confidence deliveroo match,True
deliveroo,2269,950fe03f-84c7-480a-8ae6-71f57e8ac532,Spar,"68 Greenbank Road, Bristol, BS5 6HE",bristol,easton,spar,spar-pill,,bristol,pill-and-easton-in-gordano,https://deliveroo.co.uk/menu/bristol/pill-and-easton-in-gordano/spar-pill,100.0,100.0,61.54,,,False,,999.0,True,high confidence deliveroo match,True
deliveroo,2282,95c5dc4c-6cfb-4858-9792-b0d66dad5125,Bento Boss,"Clifton Down Station Whiteladies Road, Bristol, BS8 2PH",bristol,clifton,bento-boss,bento-boss-bristol,,bristol,clifton-down,https://deliveroo.co.uk/menu/bristol/clifton-down/bento-boss-bristol,100.0,100.0,71.43,,,False,70.45,29.55,True,high confidence deliveroo match,True
deliveroo,2298,97124459-d4ce-403e-8b50-517b125e15f5,Sandwi On The Go,"Approach Road, Bristol, BS1 6QH",bristol,redcliffe,sandwi-on-the-go,sandwi-on-the-go-ltd,,bristol,redcliffe-quarter,https://deliveroo.co.uk/menu/bristol/redcliffe-quarter/sandwi-on-the-go-ltd,100.0,100.0,88.89,,,False,70.45,29.55,True,high confidence deliveroo match,True
deliveroo,2305,97aae7f9-9cfc-4d57-a2cb-068187af0a97,Star,"290 Charlton Road, Bristol, BS10 6JU",bristol,brentry,star,star-cafe-bristol,,bristol,brentry-and-henbury,https://deliveroo.co.uk/menu/bristol/brentry-and-henbury/star-cafe-bristol,100.0,100.0,38.1,,,False,,999.0,True,high confidence deliveroo match,True
deliveroo,2325,98bc8ba6-d1fd-4584-acf6-c6419a010a82,Star Cafe,"157 Crow Lane, Bristol, BS10 7DR",bristol,henbury,star-cafe,star-cafe-bristol,,bristol,brentry-and-henbury,https://deliveroo.co.uk/menu/bristol/brentry-and-henbury/star-cafe-bristol,100.0,100.0,69.23,,,False,75.0,25.0,True,high confidence deliveroo match,True
deliveroo,2331,994c7711-97cf-4569-aee6-d35d287e14a9,Clifton Mini Market,"60 Alma Vale Road, Bristol, BS8 2HS",bristol,clifton,clifton-mini-market,clifton-mini-market-bs8,,bristol,clifton-down,https://deliveroo.co.uk/menu/bristol/clifton-down/clifton-mini-market-bs8,100.0,100.0,90.48,,,False,80.5,19.5,True,high confidence deliveroo match,True
deliveroo,2355,9ad5f99e-a9f8-4607-ba9f-e52c5ac24f7b,Gong Cha,"Broadmead, Bristol, BS1 3EP",bristol,broadmead,gong-cha,gong-cha-bristol-34-merchant-street,,bristol,broadmead-and-cabot-circus,https://deliveroo.co.uk/menu/bristol/broadmead-and-cabot-circus/gong-cha-bristol-34-merchant-street,100.0,100.0,37.21,,,False,61.0,39.0,True,high confidence deliveroo match,True
deliveroo,2370,9bc32b23-8a85-46cc-b31c-d7333356ccf8,Eden Cafe Clifton,"10 Waterloo Street, Bristol, BS8 4BT",bristol,clifton,eden-cafe-clifton,eden-cafe-clifton,,bristol,clifton,https://deliveroo.co.uk/menu/bristol/clifton/eden-cafe-clifton,100.0,100.0,100.0,,,True,80.5,19.5,True,high confidence deliveroo match,True
deliveroo,2373,9bde8f53-c37b-4dbc-9053-fa3941a8ebbf,La Panza,"Redcliffe Way, Bristol, BS1 6NL",bristol,redcliffe,la-panza,la-panza-bristol,,bristol,redcliffe-quarter,https://deliveroo.co.uk/menu/bristol/redcliffe-quarter/la-panza-bristol,100.0,100.0,66.67,,,False,,999.0,True,high confidence deliveroo match,True
deliveroo,2399,9d7df08f-c19d-4cb2-9233-b03f4ecb7e31,Redland Tandoori,"20 Chandos Road, Bristol, BS6 6PF",bristol,redland,redland-tandoori,redland-tandoori-chandos-road,,bristol,redland,https://deliveroo.co.uk/menu/bristol/redland/redland-tandoori-chandos-road,100.0,100.0,71.11,,,False,77.16,22.84,True,high confidence deliveroo match,True
deliveroo,2417,9e9e9aa2-b1b1-41ca-97e2-62c5930530fc,Anaya,"49 West Street, Bristol, BS2 0BZ",bristol,st-philips,anaya,anaya,,bristol,st-philips-and-old-market,https://deliveroo.co.uk/menu/bristol/st-philips-and-old-market/anaya,100.0,100.0,100.0,,,True,61.0,39.0,True,high confidence deliveroo match,True
deliveroo,2425,9f577cfe-b9ff-43d4-9940-0e15c365b9ba,Asian Spicy,"202 Cheltenham Road, Bristol, BS6 5QZ",bristol,montpelier,asian-spicy,asian-spicy,,bristol,montpelier-station,https://deliveroo.co.uk/menu/bristol/montpelier-station/asian-spicy,100.0,100.0,100.0,,,True,62.08,37.92,True,high confidence deliveroo match,True
deliveroo,2456,a17e57f7-5ad6-41bc-99f3-00c16ba3ba1a,Oriental Sunrise,"2 Doncaster Road, Bristol, BS10 5PL",bristol,southmead,oriental-sunrise,oriental-sunrise,,bristol,southmead-and-henbury,https://deliveroo.co.uk/menu/bristol/southmead-and-henbury/oriental-sunrise,100.0,100.0,100.0,,,True,78.33,21.67,True,high confidence deliveroo match,True
deliveroo,2462,a211aa9e-1cb3-42f3-aeda-3bff235051aa,Subway,"Transom House Victoria Street, Bristol, BS1 6AH",bristol,redcliffe,subway,subway-victoria-street-bristol-45525,,bristol,redcliffe-quarter,https://deliveroo.co.uk/menu/bristol/redcliffe-quarter/subway-victoria-street-bristol-45525,100.0,100.0,28.57,,,False,,999.0,True,high confidence deliveroo match,True
deliveroo,2531,a747d8e7-d524-4804-bf90-647d853bf762,Bagelicious,"24 Old Market Street, Bristol, BS2 0HB, GB",bristol,st-philips,bagelicious,bagelicious,,bristol,st-philips-and-old-market,https://deliveroo.co.uk/menu/bristol/st-philips-and-old-market/bagelicious,100.0,100.0,100.0,,,True,91.52,8.48,True,high confidence deliveroo match,True
deliveroo,2575,aae86688-0aaa-4769-b687-2f283a12d291,Beets 'n' Roots,"39 Cotham Hill, Bristol, BS6 6JY",bristol,cotham,beets-n-roots,beets-n-roots,,bristol,cotham,https://deliveroo.co.uk/menu/bristol/cotham/beets-n-roots,100.0,100.0,100.0,,,True,63.89,36.11,True,high confidence deliveroo match,True
deliveroo,2598,ac2d4985-99f2-47db-9dc3-82608cd91882,Morrisons Daily,"29 The Square, Bristol, BS4 2SR, GB",bristol,knowle,morrisons-daily,morrisons-daily-hengrove-way,,bristol,knowle-west-area,https://deliveroo.co.uk/menu/bristol/knowle-west-area/morrisons-daily-hengrove-way,100.0,100.0,69.77,,,False,63.11,36.89,True,high confidence deliveroo match,True
deliveroo,2695,b38b9589-0b90-493f-8845-fa28cd9db0c7,Caffè Nero,"46 Regent Street, Bristol, BS8 4HU",bristol,clifton,caff-nero,813-caffe-nero-bristol-whiteladies-road,,bristol,clifton-down,https://deliveroo.co.uk/menu/bristol/clifton-down/813-caffe-nero-bristol-whiteladies-road,100.0,100.0,37.5,,,False,68.7,31.3,True,high confidence deliveroo match,True
deliveroo,2717,b48f7d33-3770-49fe-80d6-b6abe0d819e7,Achari,"44 Cotham Hill, Bristol, BS6 6LA",bristol,cotham,achari,vegan-achari-kitchen,,bristol,cotham,https://deliveroo.co.uk/menu/bristol/cotham/vegan-achari-kitchen,100.0,100.0,46.15,,,False,70.45,29.55,True,high confidence deliveroo match,True
deliveroo,2787,b910fb5d-e76d-491b-8a5e-deb078686719,The Green Melon,"Bristol, BS6 5PA",bristol,st-pauls,the-green-melon,the-green-melon-bristol,,bristol,st-pauls-and-st-agnes,https://deliveroo.co.uk/menu/bristol/st-pauls-and-st-agnes/the-green-melon-bristol,100.0,100.0,78.95,,,False,63.89,36.11,True,high confidence deliveroo match,True
deliveroo,2816,bad76d59-d903-4d06-81c3-227c50af78a6,Noa,"12-13 Waterloo Street, Bristol, BS8 4BT",bristol,clifton,noa,noa-japanese,,bristol,clifton,https://deliveroo.co.uk/menu/bristol/clifton/noa-japanese,100.0,100.0,40.0,,,False,63.89,36.11,True,high confidence deliveroo match,True
deliveroo,2836,bc4ae564-d964-4777-9363-84aa9dd61410,Asia express,"21 Midland Road, Bristol, BS2 0JT",bristol,st-philips,asia-express,asia-express-bristol,,bristol,st-philips-and-old-market,https://deliveroo.co.uk/menu/bristol/st-philips-and-old-market/asia-express-bristol,100.0,100.0,75.0,,,False,63.89,36.11,True,high confidence deliveroo match,True
deliveroo,2878,bf764f54-dcaa-4f5d-a329-2a6207024b8a,Waaberi,"152 Ashley Road, Bristol, BS6 5PA",bristol,st-pauls,waaberi,waaberi-restaurant-and-takeaway-152-ashley-road,,bristol,st-pauls-and-st-agnes,https://deliveroo.co.uk/menu/bristol/st-pauls-and-st-agnes/waaberi-restaurant-and-takeaway-152-ashley-road,100.0,100.0,25.93,,,False,,999.0,True,high confidence deliveroo match,True
deliveroo,2951,c41da227-1f5b-4a6f-a271-62220b516f95,Exchange,"72-73 Old Market Street, Bristol, BS2 0EJ, GB",bristol,st-philips,exchange,lilith-atthe-exchange,,bristol,st-philips-and-old-market,https://deliveroo.co.uk/menu/bristol/st-philips-and-old-market/lilith-atthe-exchange,100.0,100.0,55.17,,,False,,999.0,True,high confidence deliveroo match,True
deliveroo,2963,c5517b96-879c-4e4b-a750-b89106196a28,Third Eye,"31 Regent Street, Bristol, BS8 4HR",bristol,clifton,third-eye,third-eye,,bristol,clifton,https://deliveroo.co.uk/menu/bristol/clifton/third-eye,100.0,100.0,100.0,,,True,63.89,36.11,True,high confidence deliveroo match,True
deliveroo,2995,c7508318-ca24-4c94-8107-18f2aa11105d,La Campagnuola,"9 Zetland Road, Bristol, BS6 7AG",bristol,redland,la-campagnuola,la-campagnuola,,bristol,redland,https://deliveroo.co.uk/menu/bristol/redland/la-campagnuola,100.0,100.0,100.0,,,True,63.89,36.11,True,high confidence deliveroo match,True
deliveroo,3002,c7ca7154-a612-44f5-8166-4725b448a5d2,Stoke Bishop Fish Bar,"13 Druid Hill, Bristol, BS9 1EW",bristol,stoke-bishop,stoke-bishop-fish-bar,stoke-bishop-fish-bar,,bristol,stoke-bishop-and-sneyd-park,https://deliveroo.co.uk/menu/bristol/stoke-bishop-and-sneyd-park/stoke-bishop-fish-bar,100.0,100.0,100.0,,,True,82.27,17.73,True,high confidence deliveroo match,True
deliveroo,3006,c809dbe7-d61f-4e5f-a547-e2139d3481c0,Persian Food Station,"379B Gloucester Road, Bristol, BS7 8TN",bristol,horfield,persian-food-station,persian-food-station-bristol,,bristol,horfield-area,https://deliveroo.co.uk/menu/bristol/horfield-area/persian-food-station-bristol,100.0,100.0,83.33,,,False,67.5,32.5,True,high confidence deliveroo match,True
deliveroo,3054,cc029349-1a7f-457d-a9ed-3308430652f3,Costa,"Saint Philips Causeway, Bristol, BS2 0SP",bristol,st-philips-marsh,costa,43032995-costa-coffee-avonmeads-rp,,bristol,st-philips-marsh,https://deliveroo.co.uk/menu/bristol/st-philips-marsh/43032995-costa-coffee-avonmeads-rp,100.0,100.0,25.64,,,False,,999.0,True,high confidence deliveroo match,True
deliveroo,3058,cc48de71-4993-4cc7-a731-be7704d0800c,Piri Piri Corner,"250a Stapleton Road, Bristol, BS5 0NP",bristol,easton,piri-piri-corner,piri-piri-corner,,bristol,st-judes-and-easton,https://deliveroo.co.uk/menu/bristol/st-judes-and-easton/piri-piri-corner,100.0,100.0,100.0,,,True,80.88,19.12,True,high confidence deliveroo match,True
deliveroo,3086,ce5b159f-3595-49ba-8c10-3ee31fe1fd31,Fryz,"205 Stapleton Road, Bristol, BS5 0PA",bristol,easton,fryz,fryz-by-my-treats,,bristol,st-judes-and-easton,https://deliveroo.co.uk/menu/bristol/st-judes-and-easton/fryz-by-my-treats,100.0,100.0,38.1,,,False,,999.0,True,high confidence deliveroo match,True
deliveroo,3093,cec428b3-a040-4418-b7b1-4da6017b6b8f,bowl shed,"Clifton Down Shopping Centre Whiteladies Road, Bristol, BS8 2NN",bristol,clifton,bowl-shed,the-bowl-shed,,bristol,clifton-down,https://deliveroo.co.uk/menu/bristol/clifton-down/the-bowl-shed,100.0,100.0,81.82,,,False,65.59,34.41,True,high confidence deliveroo match,True
deliveroo,3096,cef39524-2995-4791-a18e-fc8dee53e07e,Catley's,"14 Kings Road, Bristol, BS8 4AB",bristol,clifton,catleys,catleys,,bristol,clifton,https://deliveroo.co.uk/menu/bristol/clifton/catleys,100.0,93.33,100.0,,,True,61.0,39.0,True,high confidence deliveroo match,True
deliveroo,3117,d06a60c1-08de-4824-8656-e598fbf39a37,Super Kebab & Pizza,"48 High Street, Bristol, BS11 0DJ",bristol,shirehampton,super-kebab-pizza,super-kebab-and-pizza-48-high-street,,bristol,shirehampton,https://deliveroo.co.uk/menu/bristol/shirehampton/super-kebab-and-pizza-48-high-street,100.0,100.0,64.15,,,False,63.89,36.11,True,high confidence deliveroo match,True
deliveroo,3122,d0d819d1-d3ea-4857-a462-5eb2a530f2b2,Big Bite,"126 Cheltenham Road, Bristol, BS6 5RW",bristol,montpelier,big-bite,big-bite-montpelier,,bristol,montpelier-station,https://deliveroo.co.uk/menu/bristol/montpelier-station/big-bite-montpelier,100.0,100.0,59.26,,,False,60.0,40.0,True,high confidence deliveroo match,True
deliveroo,3150,d31ff3f9-f9ec-41be-9cd8-25bc086caf2e,Subway,"31 Union Street, Bristol, BS1 2DJ",bristol,broadmead,subway,subway-bristol-broadmead-41509,,bristol,broadmead-and-cabot-circus,https://deliveroo.co.uk/menu/bristol/broadmead-and-cabot-circus/subway-bristol-broadmead-41509,100.0,100.0,33.33,,,False,,999.0,True,high confidence deliveroo match,True
deliveroo,3196,d67403ba-6cc4-45cd-a546-9b75e26960aa,Sonny Stores,"47 Raleigh Road, Bristol, BS3 1QS",bristol,southville,sonny-stores,sonny-stores,,bristol,southville-west,https://deliveroo.co.uk/menu/bristol/southville-west/sonny-stores,100.0,100.0,100.0,,,True,67.5,32.5,True,high confidence deliveroo match,True
deliveroo,3251,d94f6c9f-6bdc-43d5-a176-e9538d5a6a5b,Lucky Chef,"197 Easton Road, Bristol, BS5 0HQ",bristol,easton,lucky-chef,lucky-chef-chinese-takeaway-bristol,,bristol,st-judes-and-easton,https://deliveroo.co.uk/menu/bristol/st-judes-and-easton/lucky-chef-chinese-takeaway-bristol,100.0,100.0,44.44,,,False,65.95,34.05,True,high confidence deliveroo match,True
deliveroo,3255,d9ad8394-2c8e-4935-ad7f-719c9a63e58b,Côte Brasserie,"27 The Mall, Bristol, BS8 4JF",bristol,clifton,cte-brasserie,cote-brasserie-bristol-clifton-brs,,bristol,clifton,https://deliveroo.co.uk/menu/bristol/clifton/cote-brasserie-bristol-clifton-brs,100.0,100.0,55.32,,,False,65.0,35.0,True,high confidence deliveroo match,True
deliveroo,3360,e03cfe87-425f-4a0e-b82c-17ac38f509e7,Brewhouse & Kitchen,"31-35 Cotham Hill, Bristol, BS6 6JY",bristol,cotham,brewhouse-kitchen,brewhouse-and-kitchen-bristol,,bristol,cotham,https://deliveroo.co.uk/menu/bristol/cotham/brewhouse-and-kitchen-bristol,100.0,100.0,73.91,,,False,78.33,21.67,True,high confidence deliveroo match,True
deliveroo,3366,e0843398-e07e-42b9-9716-0d7d920acb10,Indian Cottage,"72 Hollway Road, Bristol, BS14 8PG",bristol,stockwood,indian-cottage,indian-cottage-hollway-rd,,bristol,stockwood-area,https://deliveroo.co.uk/menu/bristol/stockwood-area/indian-cottage-hollway-rd,100.0,100.0,71.79,,,False,,999.0,True,high confidence deliveroo match,True
deliveroo,3378,e17d675c-a9b6-48c6-b1aa-7d4cc3ed279f,Zaatar,"37 Cotham Hill, Bristol, BS6 6JY",bristol,cotham,zaatar,zaatar-9-cotham-hill,,bristol,cotham,https://deliveroo.co.uk/menu/bristol/cotham/zaatar-9-cotham-hill,100.0,100.0,46.15,,,False,63.26,36.74,True,high confidence deliveroo match,True
